"Iteration","Turbolent KE - Vol Avg Monitor: Turbolent KE - Vol Avg Monitor (J/kg)","Velocity - Vol Avg Monitor: Velocity - Vol Avg Monitor (m/s)"
1868.0,3.2073243210751392E7,83360.70006789677
1871.0,3.1976893371204134E7,83221.737985909
1874.0,3.1880799313245274E7,83082.95578557781
1877.0,3.1784960422456097E7,82944.35325990694
1880.0,3.168937608650671E7,82805.93020086341
1883.0,3.1594045695024412E7,82667.68640212149
1886.0,3.1498968637411594E7,82529.62165748629
1890.0,3.1372592249657173E7,82345.81350169254
1893.0,3.127810393824158E7,82208.16574455738
1896.0,3.1183866936137546E7,82070.69635284934
1899.0,3.1089880638380572E7,81933.40511948125
1902.0,3.0996144441047736E7,81796.29183958526
1905.0,3.0902657740646582E7,81659.35630849462
1908.0,3.080941993545816E7,81522.59832027179
1911.0,3.0716430427708913E7,81386.01766872183
1914.0,3.062368861956033E7,81249.61414734255
1918.0,3.0500417155094154E7,81068.01796659178
1921.0,3.0408250994270734E7,80932.02695109752
1924.0,3.0316330546097085E7,80796.21238144362
1927.0,3.0224655216350302E7,80660.57405243278
1930.0,3.01332244126992E7,80525.11176053308
1933.0,3.0042037544841312E7,80389.8253011332
1936.0,2.9951094025955938E7,80254.71446868077
1939.0,2.9860393270844508E7,80119.77906008757
1942.0,2.9769934695178233E7,79985.01887112205
1945.0,2.967971771286753E7,79850.4336974409
1949.0,2.955980320384805E7,79671.25869291741
1952.0,2.9470147666206982E7,79537.08109612032
1955.0,2.938073177755159E7,79403.07783615935
1958.0,2.929155495723401E7,79269.24870865427
1961.0,2.9202616627089277E7,79135.59350954078
1964.0,2.9113916211428672E7,79002.11203688977
1967.0,2.902545313572921E7,78868.80408747897
1970.0,2.8937226827558752E7,78735.66945828807
1973.0,2.884923671459631E7,78602.70794698704
1977.0,2.8732282990477376E7,78425.69487866103
1980.0,2.8644841776552547E7,78293.13652528162
1983.0,2.8557634856327444E7,78160.7506170652
1986.0,2.8470661661264412E7,78028.53695112663
1989.0,2.8383921623463873E7,77896.49532507727
1992.0,2.829741417689274E7,77764.62553802111
1995.0,2.821113875757177E7,77632.92738788779
1998.0,2.8125094803592954E7,77501.40067385358
2001.0,2.803928175252556E7,77370.04519476202
2005.0,2.7925222561210014E7,77195.17057392001
2008.0,2.7839946099645905E7,77064.21386219532
2011.0,2.7754898674102772E7,76933.4277158721
2014.0,2.7670079727219578E7,76802.81193356533
2017.0,2.7585488703178354E7,76672.36631445737
2020.0,2.7501125047892004E7,76542.09065975677
2023.0,2.741698820781996E7,76411.98476820436
2026.0,2.7333077630119544E7,76282.04844042045
2029.0,2.7249392760336313E7,76152.28147590286
2032.0,2.716593304766857E7,76022.6836752553
2036.0,2.7055002725718275E7,75850.14940605442
2039.0,2.697206625049925E7,75720.94554206198
2042.0,2.6889353116011824E7,75591.91017573675
2045.0,2.6806862780214828E7,75463.04310891131
2048.0,2.672459469970676E7,75334.34414257864
2051.0,2.6642548332307354E7,75205.81307774762
2054.0,2.6560723135280702E7,75077.44971628528
2057.0,2.647911856696176E7,74949.25385881832
2060.0,2.639773408731996E7,74821.22530646368
2064.0,2.628956287749467E7,74650.78047928933
2067.0,2.6208689846054915E7,74523.14153478938
2070.0,2.6128035112891253E7,74395.6692361571
2073.0,2.6047598142823685E7,74268.36338484456
2076.0,2.596737840286349E7,74141.22378288912
2079.0,2.5887375361502517E7,74014.25023214723
2082.0,2.580758848943089E7,73887.4425351984
2085.0,2.572801725947443E7,73760.80049466557
2088.0,2.5648661145195216E7,73634.32391391844
2092.0,2.5543186708460845E7,73465.94551491157
2095.0,2.5464330486071106E7,73339.85424221041
2098.0,2.538568762818463E7,73213.92777319584
2101.0,2.5307257611866895E7,73088.16591077787
2104.0,2.5229039915185597E7,72962.56845839985
2107.0,2.515103401781974E7,72837.1352196468
2110.0,2.507323939928489E7,72711.86599880506
2113.0,2.4995655540191296E7,72586.76059974509
2116.0,2.491828192347724E7,72461.81882690829
2119.0,2.484111803362744E7,72337.0404842272
2123.0,2.4738558200600564E7,72170.92324666902
2126.0,2.4661881675913952E7,72046.52547979819
2129.0,2.458541316768194E7,71922.29049120915
2132.0,2.4509152164651267E7,71798.2180859249
2135.0,2.4433098156348582E7,71674.30806902141
2138.0,2.435725063397825E7,71550.5602456502
2141.0,2.428160909045758E7,71426.97442137322
2144.0,2.4206173019170847E7,71303.5504015454
2147.0,2.4130941914177883E7,71180.28799126053
2151.0,2.403095173927116E7,71016.18916761295
2154.0,2.3956196929171454E7,70893.30309059977
2157.0,2.3881645407420825E7,70770.57797562158
2160.0,2.380729667306673E7,70648.01362878663
2163.0,2.3733150226921797E7,70525.60985695472
2166.0,2.365920557050075E7,70403.3664667831
2169.0,2.3585462206507403E7,70281.28326464645
2172.0,2.3511919639404763E7,70159.36005660753
2175.0,2.3438577374845613E7,70037.59664925023
2179.0,2.3341098417001203E7,69875.49368407513
2182.0,2.3268221606491048E7,69754.10239322303
2185.0,2.319554345695302E7,69632.87025953984
2188.0,2.3123063478208926E7,69511.79709100818
2191.0,2.305078118152604E7,69390.8826949187
2194.0,2.297869607971884E7,69270.12687888759
2197.0,2.290680768669303E7,69149.52945052054
2200.0,2.283511551671539E7,69029.09021791986
2203.0,2.2763619084563352E7,68908.80898932241
2206.0,2.2692317905012462E7,68788.6855728054
2210.0,2.259755255545503E7,68628.76617094256
2213.0,2.2526705085576423E7,68509.01023621658
2216.0,2.245605126134299E7,68389.41147461416
2219.0,2.2385590603357833E7,68269.96969468829
2222.0,2.231532263338687E7,68150.68470492696
2225.0,2.2245246874549333E7,68031.55631471906
2228.0,2.2175362850698736E7,67912.58433372629
2231.0,2.2105670086114418E7,67793.76857119973
2234.0,2.2036168105854977E7,67675.1088360808
2238.0,2.1943794757390697E7,67517.13823563956
2241.0,2.1874736104107145E7,67398.84182334851
2244.0,2.1805866664440937E7,67280.70080375545
2247.0,2.1737185969381355E7,67162.7149872893
2250.0,2.166869355075346E7,67044.88418377975
2253.0,2.1600388941676624E7,66927.20820301869
2256.0,2.1532271676327087E7,66809.68685548677
2259.0,2.146434128985788E7,66692.31995143561
2262.0,2.1396597318402886E7,66575.1073010993
2265.0,2.132903929884572E7,66458.04871560645
2269.0,2.123925039939253E7,66302.2099306323
2272.0,2.117212447236474E7,66185.51009344081
2275.0,2.110518296117662E7,66068.96369039045
2278.0,2.1038425407471098E7,65952.57053266084
2281.0,2.0971851353939496E7,65836.33043195365
2284.0,2.0905460344056424E7,65720.24319993232
2287.0,2.0839251922121365E7,65604.30864841944
2290.0,2.0773225633563578E7,65488.52658916972
2293.0,2.0707381024862636E7,65372.89683412865
2297.0,2.0619870044274975E7,65218.960419878655
2300.0,2.055444759712663E7,65103.68530994299
2303.0,2.0489205325342372E7,64988.561877768225
2306.0,2.0424142779651713E7,64873.5899359954
2309.0,2.035925951135371E7,64758.769297218896
2312.0,2.0294555073265716E7,64644.09977366664
2315.0,2.0230029019272976E7,64529.58117831218
2318.0,2.016568090397684E7,64415.213323895696
2321.0,2.0101510282798205E7,64300.99602323706
2325.0,2.001622479015301E7,64148.94016118695
2328.0,1.995246659957855E7,64035.07342713565
2331.0,1.9888884430138517E7,63921.356625035005
2334.0,1.982547784261088E7,63807.78956811576
2337.0,1.9762246398715805E7,63694.372070079335
2340.0,1.96991896608516E7,63581.10394438466
2343.0,1.9636307191856045E7,63467.98500526631
2346.0,1.957359855544315E7,63355.01506681075
2349.0,1.9511063316224974E7,63242.193943181715
2352.0,1.944870103998143E7,63129.52144872237
2356.0,1.9365819643238537E7,62979.52233619769
2359.0,1.9303859264964458E7,62867.19592159439
2362.0,1.9242070410726197E7,62755.0175180487
2365.0,1.918045265102643E7,62642.98694035806
2368.0,1.911900555739062E7,62531.10400354984
2371.0,1.9057728702224903E7,62419.36852255134
2374.0,1.8996621658841927E7,62307.78031239042
2377.0,1.8935684001546245E7,62196.339188328675
2380.0,1.8874915305407472E7,62085.04496585941
2384.0,1.87941524730528E7,61936.88086401442
2387.0,1.8733776372665852E7,61825.92869497528
2390.0,1.867356782401737E7,61715.12281347133
2393.0,1.861352640623702E7,61604.46303534316
2396.0,1.8553651699744426E7,61493.9491766751
2399.0,1.8493943285879545E7,61383.58105341896
2402.0,1.843440074698165E7,61273.35848187396
2405.0,1.8375023666358918E7,61163.28127860195
2408.0,1.8315811627837434E7,61053.34925998518
2412.0,1.8237118257451292E7,60906.99876053735
2415.0,1.817828970329137E7,60797.404792300404
2418.0,1.8119624810271133E7,60687.955398185855
2421.0,1.8061123166160315E7,60578.65039535802
2424.0,1.8002784360650893E7,60469.48960078289
2427.0,1.7944607984128296E7,60360.472832062434
2430.0,1.788659362700791E7,60251.59990625199
2433.0,1.7828740880496893E7,60142.870641160254
2436.0,1.7771049336911704E7,60034.28485394755
2439.0,1.7713518590217024E7,59925.842362456766
2443.0,1.763706035660151E7,59781.47496382533
2446.0,1.7579903229382817E7,59673.36612113677
2449.0,1.7522905552471075E7,59565.39996741257
2452.0,1.7466066923311554E7,59457.57632094393
2455.0,1.740938694036813E7,59349.89500016547
2458.0,1.735286520312512E7,59242.355823716425
2461.0,1.729650131200014E7,59134.95860988946
2464.0,1.7240294868252207E7,59027.703177040836
2467.0,1.718424547416185E7,58920.5893437413
2471.0,1.710975656225093E7,58777.99085181667
2474.0,1.705407207544412E7,58671.206712654166
2477.0,1.6998543318902083E7,58564.563570137994
2480.0,1.6943169897539023E7,58458.061243735756
2483.0,1.6887951417806808E7,58351.69955260548
2486.0,1.6832887488173686E7,58245.47831663258
2489.0,1.6777977718000837E7,58139.39735532806
2492.0,1.6723221717239588E7,58033.45648799141
2495.0,1.666861909640555E7,57927.65553431478
2499.0,1.6596053521237042E7,57786.80492795042
2502.0,1.6541807276827002E7,57681.329738657456
2505.0,1.6487713120216293E7,57575.99386310724
2508.0,1.6433770665985253E7,57470.797121804244
2511.0,1.6379979529367615E7,57365.73933480777
2514.0,1.632633932600798E7,57260.82032238297
2517.0,1.627284967248152E7,57156.03990514475
2520.0,1.6219510186384737E7,57051.39790375737
2523.0,1.6166320486172708E7,56946.894138973366
2526.0,1.611328019111386E7,56842.52843132998
2530.0,1.6042791549549596E7,56703.58860069946
2533.0,1.5990098391676033E7,56599.54433095832
2536.0,1.593755337732231E7,56495.63752283729
2539.0,1.5885156129977036E7,56391.867997652625
2542.0,1.5832906274059791E7,56288.235576662555
2545.0,1.57808034348913E7,56184.740081408
2548.0,1.5728847238646414E7,56081.381333472
2551.0,1.5677037312358199E7,55978.15915436718
2554.0,1.5625373283841992E7,55875.073366064695
2558.0,1.555671422283282E7,55737.83750415838
2561.0,1.5505389179652983E7,55635.069269188476
2564.0,1.5454208799622156E7,55532.43683238869
2567.0,1.5403172714331083E7,55429.940016606924
2570.0,1.5352280556349564E7,55327.57864423553
2573.0,1.5301531959024413E7,55225.35253711371
2576.0,1.525092655620797E7,55123.26151746227
2579.0,1.5200463982467046E7,55021.305408186105
2582.0,1.5150143873251878E7,54919.48403216114
2586.0,1.508327137737405E7,54783.93147690657
2589.0,1.5033282272674488E7,54682.42379058492
2592.0,1.4983434423589049E7,54581.05024765731
2595.0,1.4933727469216265E7,54479.810671182066
2598.0,1.4884161049531978E7,54378.70488447831
2601.0,1.4834734805411328E7,54277.732711048324
2604.0,1.4785448378542583E7,54176.893974222745
2607.0,1.473630141137648E7,54076.18849778018
2610.0,1.4687293547178678E7,53975.61610552232
2613.0,1.4638424430042334E7,53875.17662123458
2617.0,1.457348082230912E7,53741.46375028251
2620.0,1.4524934068712272E7,53641.33369975344
2623.0,1.4476524881567424E7,53541.335970354776
2626.0,1.4428252908515498E7,53441.47038651435
2629.0,1.4380117798026731E7,53341.73677244243
2632.0,1.433211919941249E7,53242.13495265349
2635.0,1.4284256762817191E7,53142.664751635726
2638.0,1.4236530139373489E7,53043.32599434855
2641.0,1.4188938980728894E7,52944.11850537445
2645.0,1.4125694224833395E7,52812.0457454254
2648.0,1.4078417800509926E7,52713.14386746147
2651.0,1.403127568587501E7,52614.37267387204
2654.0,1.398426753613892E7,52515.73198960379
2657.0,1.393739300723698E7,52417.22163994218
2660.0,1.3890651755940769E7,52318.84145037615
2663.0,1.3844043439974474E7,52220.59124668795
2666.0,1.379756771786885E7,52122.470854384905
2669.0,1.375122424890026E7,52024.480098679574
2673.0,1.368963809623039E7,51894.02711236698
2676.0,1.3643601896312164E7,51796.33816274463
2679.0,1.359769681857964E7,51698.77826880807
2682.0,1.3551922525703719E7,51601.347256678586
2685.0,1.3506278681077024E7,51504.04495183542
2688.0,1.346076494871518E7,51406.87118013816
2691.0,1.3415380993401768E7,51309.825767593065
2694.0,1.3370126480717476E7,51212.90854048898
2697.0,1.332500107710647E7,51116.11932529886
2700.0,1.3280004449860936E7,51019.45794849283
2704.0,1.3220208691934464E7,50890.77467269759
2707.0,1.3175511253105223E7,50794.410911346386
2710.0,1.3130941487039575E7,50698.174410871674
2713.0,1.3086499064371893E7,50602.06499794077
2716.0,1.3042183656518288E7,50506.082499351054
2719.0,1.2997994935672712E7,50410.22674228205
2722.0,1.2953932574889507E7,50314.49755373321
2725.0,1.2909996247870553E7,50218.89476060945
2728.0,1.2866185628872303E7,50123.418189845645
2732.0,1.2807966454556653E7,49996.31214266598
2735.0,1.2764447892006787E7,49901.12941883549
2738.0,1.2721053957255114E7,49806.072341908955
2741.0,1.2677784327789675E7,49711.140739419294
2744.0,1.2634638681902168E7,49616.33443898451
2747.0,1.2591616698664282E7,49521.65326831863
2750.0,1.2548718057916373E7,49427.09705521444
2753.0,1.2505942440242182E7,49332.66562755723
2756.0,1.2463289527018335E7,49238.35881334204
2760.0,1.2406609300411427E7,49112.80993999787
2763.0,1.236424146281402E7,49018.79322141318
2766.0,1.2321995273074144E7,48924.900543388125
2769.0,1.227987041584995E7,48831.13173431521
2772.0,1.2237866576449763E7,48737.48662238874
2775.0,1.219598344084968E7,48643.96503583932
2778.0,1.2154220695742179E7,48550.56680311986
2781.0,1.2112578028621472E7,48457.29175299243
2784.0,1.2071055127791343E7,48364.139714126904
2787.0,1.2029651682236457E7,48271.110515274166
2791.0,1.197463237128513E7,48147.262371928744
2794.0,1.1933506449208083E7,48054.51913389321
2797.0,1.189249895090023E7,47961.89816534697
2800.0,1.1851609568558145E7,47869.39929532239
2803.0,1.1810837995044552E7,47777.02235283939
2806.0,1.177018392386373E7,47684.76716712263
2809.0,1.1729647049244039E7,47592.63356733486
2812.0,1.168922706610366E7,47500.6213827171
2815.0,1.1648923670099165E7,47408.730442771965
2819.0,1.159536664196807E7,47286.397497438265
2822.0,1.1555334103352223E7,47194.78879835374
2825.0,1.1515417142732177E7,47103.30077551627
2828.0,1.147561545886242E7,47011.93325854017
2831.0,1.1435928751219679E7,46920.6860772752
2834.0,1.1396356720048817E7,46829.55906146841
2837.0,1.1356899066284785E7,46738.552040813476
2840.0,1.1317555491564808E7,46647.66484531035
2843.0,1.1278325698256016E7,46556.89730497743
2847.0,1.1226195787285184E7,46436.05975450799
2850.0,1.1187230330177285E7,46345.570748883154
2853.0,1.1148377667199984E7,46255.200832166855
2856.0,1.1109637503725048E7,46164.94983462262
2859.0,1.1071009545814816E7,46074.81758651458
2862.0,1.1032493500214884E7,45984.803918183155
2865.0,1.0994089074383128E7,45894.90866008381
2868.0,1.0955795976402266E7,45805.13164274559
2871.0,1.091761391490945E7,45715.47269673951
2874.0,1.087954259925819E7,45625.93165283635
2878.0,1.0828952615494767E7,45506.726704977016
2881.0,1.079113858079659E7,45417.460107368424
2884.0,1.075343432834615E7,45328.31084713199
2887.0,1.07158395704599E7,45239.27875516662
2890.0,1.0678354020147888E7,45150.36366240302
2893.0,1.0640977391098278E7,45061.56539978448
2896.0,1.060370939769419E7,44972.8837983275
2899.0,1.0566549754992587E7,44884.31868902645
2902.0,1.052949817868203E7,44795.86990312702
2906.0,1.0480263690175254E7,44678.118844421864
2909.0,1.0443463167193545E7,44589.94082336217
2912.0,1.0406769768024832E7,44501.878563000944
2915.0,1.03701832113204E7,44413.93189468223
2918.0,1.033370321639851E7,44326.10064996721
2921.0,1.0297329503275583E7,44238.3846604958
2924.0,1.0261061792650228E7,44150.78375773852
2927.0,1.0224899805863472E7,44063.29777300632
2930.0,1.0188843264857344E7,43975.92653772893
2934.0,1.0140931424211983E7,43859.6097655221
2937.0,1.0105119845630229E7,43772.50562428108
2940.0,1.006941279065267E7,43685.51567138341
2943.0,1.003380998404298E7,43598.639738647034
2946.0,9998311.15127136,43511.87765798693
2949.0,9962916.018477678,43425.22926133814
2952.0,9927624.312424157,43338.69438064361
2955.0,9892435.76049068,43252.27284781177
2958.0,9857350.090672646,43165.96449477249
2961.0,9822367.031607602,43079.769153509165
2965.0,9775882.101784302,42965.017537763466
2968.0,9741137.4161864,42879.08523784587
2971.0,9706494.4415346,42793.26539017014
2974.0,9671952.909300731,42707.55782688752
2977.0,9637512.551585313,42621.962380260644
2980.0,9603173.10114175,42536.47888250496
2983.0,9568934.2913804,42451.10716597348
2986.0,9534795.856331911,42365.84706298695
2989.0,9500757.530602574,42280.698405925286
2993.0,9455528.364404885,42167.3399336812
2996.0,9421722.598576382,42082.450665327306
2999.0,9388016.061985519,41997.67228448766
3002.0,9354408.491995826,41913.00462368903
3005.0,9320899.626563339,41828.44751532935
3008.0,9287489.204252733,41744.00079202069
3011.0,9254176.964279216,41659.66428642887
3014.0,9220962.646479387,41575.437831158706
3017.0,9187845.991340073,41491.32125895972
3020.0,9154826.739977736,41407.3144025504
3024.0,9110952.142145129,41295.47564058048
3027.0,9078159.162853109,41211.72413728003
3030.0,9045462.72873922,41128.08179230478
3033.0,9012862.583565477,41044.548438541315
3036.0,8980358.47171507,40961.12390887418
3039.0,8947950.138165176,40877.80803606073
3042.0,8915637.328460185,40794.600652886824
3045.0,8883419.788746487,40711.50159232106
3048.0,8851297.265823765,40628.51068733644
3052.0,8808614.602679227,40518.02410056704
3055.0,8776712.804338235,40435.28490879424
3058.0,8744905.183103558,40352.65331569866
3061.0,8713191.488360932,40270.12915431291
3064.0,8681571.470102796,40187.71225765597
3067.0,8650044.878925594,40105.40245870798
3070.0,8618611.466006603,40023.19959049193
