"Iteration","Total Kinetic Energy (integral of KE density) Monitor - Iteration: Total Kinetic Energy (integral of KE density) Monitor - Iteration (m^5/s^2)"
3285.0,9.397353678963198
3286.0,9.397353341018174
3287.0,9.397353261666812
3288.0,9.39656365440522
3289.0,9.39639758783749
3290.0,9.396362641570828
3291.0,9.396355280528843
3292.0,9.396353721054464
3293.0,9.396353383399061
3294.0,9.396353304124036
3295.0,9.395563827967747
3296.0,9.395397790076643
3297.0,9.395362850622352
3298.0,9.395355491996096
3299.0,9.395353933223337
3300.0,9.395353595905096
3301.0,9.395353516757401
3302.0,9.394564172719836
3303.0,9.394398162857172
3304.0,9.394363229993584
3305.0,9.394355873763889
3306.0,9.39435431569685
3307.0,9.394353978718392
3308.0,9.394353899721276
3309.0,9.39356468956622
3310.0,9.393398706601168
3311.0,9.39336378002628
3312.0,9.393356426023153
3313.0,9.393354868623405
3314.0,9.393354531973495
3315.0,9.393354453118487
3316.0,9.392565378703686
3317.0,9.392399420867982
3318.0,9.392364500294098
3319.0,9.392357148540466
3320.0,9.392355591830501
3321.0,9.392355255575994
3322.0,9.392355176941635
3323.0,9.391566238908851
3324.0,9.39140030605882
3325.0,9.391365391444
3326.0,9.391358041901908
3327.0,9.39135648580328
3328.0,9.39135614985404
3329.0,9.391356071435728
3330.0,9.390567270306063
3331.0,9.390401362073984
3332.0,9.390366453340146
3333.0,9.390359106017794
3334.0,9.390357550560092
3335.0,9.390357214901353
3336.0,9.39035713668199
3337.0,9.389568473546957
3338.0,9.389402589325602
3339.0,9.389367686193445
3340.0,9.389360341098318
3341.0,9.389358786266275
3342.0,9.389358450871294
3343.0,9.389358372816323
3344.0,9.388569849275544
3345.0,9.388403988177267
3346.0,9.388369090241973
3347.0,9.388361747364
3348.0,9.388360193176482
3349.0,9.388359857986718
3350.0,9.388359780025645
3351.0,9.387571398715743
3352.0,9.387405559076491
3353.0,9.387370667070416
3354.0,9.387363325914988
3355.0,9.387361771632568
3356.0,9.387361436446731
3357.0,9.387361358456756
3358.0,9.386573122996456
3359.0,9.386407302487715
3360.0,9.386372413979261
3361.0,9.386365075194641
3362.0,9.38636352165544
3363.0,9.386363186560043
3364.0,9.386363108539651
3365.0,9.38557502232105
3366.0,9.385409218856363
3367.0,9.385374333451999
3368.0,9.38536699671161
3369.0,9.385365443757657
3370.0,9.385365108729838
3371.0,9.385365030631823
3372.0,9.384577092858603
3373.0,9.38441130729702
3374.0,9.384376425096788
3375.0,9.384369090552934
3376.0,9.384367538191327
3377.0,9.384367203246994
3378.0,9.384367125035503
3379.0,9.383579327030827
3380.0,9.383413565557973
3381.0,9.383378688759196
3382.0,9.383371356940284
3383.0,9.383369805202777
3384.0,9.38336947032292
3385.0,9.383369392020235
3386.0,9.382581732062107
3387.0,9.382415996117132
3388.0,9.382381125292365
3389.0,9.382373796218722
3390.0,9.382372245842681
3391.0,9.382371910564004
3392.0,9.38237183224694
3393.0,9.381584308413276
3394.0,9.381418600452713
3395.0,9.381383735218124
3396.0,9.381376409501918
3397.0,9.38137485923165
3398.0,9.38137452429999
3399.0,9.381374445693119
3400.0,9.38058706075834
3401.0,9.380421377806003
3402.0,9.38038651874535
3403.0,9.380379195642501
3404.0,9.380377646038422
3405.0,9.380377311059881
3406.0,9.380377232402306
3407.0,9.379589985904751
3408.0,9.379424328465667
3409.0,9.379389475969607
3410.0,9.37938215535742
3411.0,9.379380606438096
3412.0,9.37938027132175
3413.0,9.379380192604472
3414.0,9.378593084001754
3415.0,9.37842745326482
3416.0,9.378392606797963
3417.0,9.378385289154046
3418.0,9.37838374027929
3419.0,9.378383405479202
3420.0,9.378383326321174
3421.0,9.377596356556538
3422.0,9.37743075118112
3423.0,9.377395911735073
3424.0,9.37738859601382
3425.0,9.377387048239061
3426.0,9.37738671289734
3427.0,9.37738663391524
3428.0,9.376599802288233
3429.0,9.376434224192174
3430.0,9.376399390095123
3431.0,9.376392077765775
3432.0,9.376390530060743
3433.0,9.376390194968124
3434.0,9.376390115572034
3435.0,9.375603421304287
3436.0,9.37543787031325
3437.0,9.375403043128584
3438.0,9.375395732858403
3439.0,9.37539418555195
3440.0,9.375393850391276
3441.0,9.375393770799574
3442.0,9.374607213476171
3443.0,9.374441690329931
3444.0,9.37440686988682
3445.0,9.374399561833673
3446.0,9.374398015035496
3447.0,9.37439767983036
3448.0,9.374397600154074
3449.0,9.373611180280522
3450.0,9.373445684576746
3451.0,9.373410871050503
3452.0,9.373403565528365
3453.0,9.373402019178464
3454.0,9.37340168382082
3455.0,9.373401603880808
3456.0,9.372615320925512
3457.0,9.372449853103674
3458.0,9.372415046775094
3459.0,9.372407743775815
3460.0,9.372406197876822
3461.0,9.372405862359455
3462.0,9.372405782135298
3463.0,9.371619634967129
3464.0,9.371454196041405
3465.0,9.371419397127593
3466.0,9.37141209658854
3467.0,9.371410551150419
3468.0,9.371410215505492
3469.0,9.37141013504133
3470.0,9.370624123242836
3471.0,9.370458713163636
3472.0,9.370423921482551
3473.0,9.370416623686411
3474.0,9.37041507887869
3475.0,9.370414743305737
3476.0,9.370414662745116
3477.0,9.36962878599855
3478.0,9.369463405610677
3479.0,9.369428621458349
3480.0,9.36942132598405
3481.0,9.369419781731622
3482.0,9.36941944612312
3483.0,9.369419365333975
3484.0,9.368633624149311
3485.0,9.368468273201067
3486.0,9.368433496582135
3487.0,9.368426203295613
3488.0,9.368424659493137
3489.0,9.368424323808032
3490.0,9.368424242781265
3491.0,9.367638637791652
3492.0,9.36747331581316
3493.0,9.367438546656892
3494.0,9.367431255410732
3495.0,9.367429712009496
3496.0,9.367429376287378
3497.0,9.367429295717711
3498.0,9.366643823628323
3499.0,9.36647853618916
3500.0,9.366443773870333
3501.0,9.366436483819307
3502.0,9.366434940087313
3503.0,9.366434603781494
3504.0,9.366434522169495
3505.0,9.365649193360841
3506.0,9.365483925154962
3507.0,9.365449170518838
3508.0,9.365441883253359
3509.0,9.365440342126686
3510.0,9.365440005862059
3511.0,9.36543992368253
3512.0,9.364654723580049
3513.0,9.364489494825662
3514.0,9.364454746803855
3515.0,9.364447460294656
3516.0,9.364445917469311
3517.0,9.364445581176927
3518.0,9.364445500309957
3519.0,9.363660443995647
3520.0,9.363495236637378
3521.0,9.3634604958886
3522.0,9.363453211162582
3523.0,9.36345166905301
3524.0,9.36345133449251
3525.0,9.363451253148416
3526.0,9.362666332880034
3527.0,9.362501155294852
3528.0,9.362466420617197
3529.0,9.362459137400734
3530.0,9.362457595920976
3531.0,9.362457261620445
3532.0,9.36245718042032
